Episode,Throughput,Workload,Safety
502,5.90963855256194,0.761467890121497,1
503,6.31542320111651,0.712541322520467,1
504,6.48089368597004,0.694348683691832,1
505,6.15585881708259,0.731010917195248,1
506,6.30027787400057,0.714254210686516,1
507,5.94376934845547,0.757095327255482,1
508,5.72208991546397,0.786425950392484,1
509,6.07028882569242,0.741315632454555,1
510,5.85338308986618,0.768786175603428,1
511,6.08159193151257,0.739937840400415,1
512,6.08440322151553,0.739595953155636,1
513,6.73470351596822,0.668180861908819,1
514,5.95560867669107,0.755590275367151,1
515,6.28270306432026,0.716252217227278,1
516,5.66171560062728,0.7948120883185,1
517,5.57663126364369,0.806938774908306,1
518,5.82249061708616,0.772865135547785,1
519,6.12329069069519,0.73489896647208,1
520,5.84157208051837,0.770340575785668,1
521,5.91537256381904,0.760729768319908,1
522,5.66924575010857,0.793756382833435,1
523,5.59099749320767,0.804865322416421,1
524,6.06196979839079,0.742332962660845,1
525,6.51247794138609,0.690981227192032,1
526,5.77460884419457,0.779273561450664,1
527,5.87721895352496,0.765668258335186,1
528,6.15383156043115,0.731251734112255,1
529,5.98448234861864,0.751944736045334,1
530,6.07694855891503,0.740503224006791,1
531,6.04836736539144,0.744002427125848,1
532,5.94905968164866,0.756422063453383,1
533,6.48601806238901,0.69380010303926,1
534,5.77845936651755,0.778754286319741,1
535,5.64224109421354,0.797555426090357,1
536,5.92158541925375,0.75993161989498,1
537,6.24621394210995,0.720436418237687,1
538,5.71246633441944,0.787750813144588,1
539,5.63506754602922,0.798570729319997,0.933333333333333
540,6.03539171894736,0.745601977394908,1
541,6.10155446145801,0.737516976768031,1
542,6.13990864239765,0.732909927832858,1
543,6.61795630553165,0.679968224667584,1
544,6.27227262963903,0.717443304159911,0.933333333333333
545,6.3895770798094,0.704271964136668,1
546,5.66564009883605,0.794261534707169,1
547,6.05581260879829,0.743087722605898,1
548,6.29773310988467,0.71454282381973,1
549,6.34581332055411,0.709128959943477,1
550,5.89752232712006,0.763032295665337,1
551,5.57561604001517,0.807085704557905,1
552,6.33342377085486,0.71051616989662,1
553,6.04912841407159,0.743908823216914,1
554,5.93509660970834,0.758201642857695,1
555,6.61996554034638,0.679761846579724,1
556,5.78265950024977,0.778188651745038,1
557,6.52794652861029,0.689343881767057,1
558,5.81204421699891,0.774254260977321,1
559,5.90074932218334,0.762615009433234,1
560,5.84078213525317,0.770444761642346,1
561,5.67564693948082,0.792861157147953,1
562,5.98025769222414,0.752475935251276,1
563,5.72552037812857,0.785954760931418,1
564,6.42468305684368,0.700423656729109,1
565,5.96000348552951,0.75503311548822,1
566,6.75112660361931,0.666555415741652,1
567,5.61908310339898,0.800842400298005,1
568,6.90174660193436,0.652008869572056,1
569,5.87702265125771,0.765693832920141,1
570,6.07417726313643,0.740841072800105,1
571,6.07041924094983,0.741299706228509,1
572,5.99887682665415,0.750140422954785,1
573,6.11942834649052,0.735362806001437,1
574,6.22068364328612,0.72339316030912,1
575,5.46928319703457,0.822776923023457,1
576,5.92724318662445,0.759206237759031,1
577,6.30607093560644,0.713598062240518,1
578,6.23526315976104,0.721701696416044,1
579,5.99222744228218,0.750972829944209,1
580,6.42185424179092,0.70073219206935,1
581,6.30570411288474,0.713639574493344,1
582,6.11103632799459,0.736372647530428,1
583,5.58691941872772,0.805452819834076,1
584,6.08722587200646,0.739253002043889,1
585,5.51967913542755,0.815264780721975,1
586,6.19904500490402,0.725918265868385,1
587,5.77633394279835,0.779040831877523,1
588,5.89517030811832,0.763336725624871,1
589,5.97672291573413,0.752920967467548,1
590,6.43650914721576,0.699136736556424,1
591,6.08890248403431,0.739049444756166,1
592,6.49559946968127,0.692776705368628,1
593,6.00701199401056,0.749124523887557,1
594,5.72787551535946,0.785631598999162,1
595,6.18620980798503,0.727424406813926,1
596,5.59984905819987,0.803593088533456,1
597,5.9956078342119,0.750549422916269,1
598,6.39785158402279,0.703361111288945,1
599,6.10779317344003,0.73676365132474,1
600,6.03064054460915,0.746189391775737,1
601,6.39170007828833,0.704038040721879,1
602,5.84201634919616,0.770281993582435,1
603,6.27097677729892,0.717591558669154,1
604,5.44456686403709,0.826512027930775,1
605,5.79205351855137,0.776926522793159,1
606,6.04485699069978,0.74443448487258,1
607,6.42983484206991,0.699862455339731,1
608,6.11773292432917,0.735566598879182,1
609,6.10783524061577,0.736758576930167,1
610,6.16042060743527,0.730469603742439,1
611,5.57644770477666,0.806965336758274,1
612,5.93305940422948,0.758461982833359,1
613,6.08840599373185,0.739109711907,1
614,6.04409489594568,0.744528349979839,1
615,6.67589301093599,0.674067123698418,1
616,6.16008633425453,0.730509242212524,1
617,6.12427842597988,0.734780440567576,1
618,6.0407357633878,0.744942367331141,1
619,6.07513278722908,0.74072454999827,1
620,6.06848564282399,0.741535906131915,0.933333333333333
621,5.58426439109983,0.80583577080843,1
622,6.20344889529838,0.725402929233538,1
623,5.49268680232399,0.819271180380432,1
624,6.08038522086148,0.74008468814784,1
625,5.92537957640521,0.759445018158658,1
626,6.16559404721176,0.72985667975254,1
627,5.38870434694615,0.835080143624916,1
628,5.61799977511217,0.800996828076617,1
629,6.24778780937737,0.720254934593954,1
630,6.16624406151358,0.729779741948037,1
631,6.01144759693016,0.748571775340435,1
632,5.97048674227833,0.753707393424813,1
633,6.02983706397644,0.746288822111625,1
634,6.3866719403235,0.704592320076498,1
635,5.71262247576004,0.787729281795624,1
636,6.13141337695333,0.73392539751349,1
637,5.69515934637409,0.790144704706989,1
638,5.49507467740232,0.81891516752367,1
639,5.97279773847466,0.753415768796688,1
640,5.8729619236452,0.766223254723055,1
641,5.98098951821464,0.752383863288106,1
642,6.28533574654939,0.715952207083046,1
643,5.93440608609294,0.758289866705546,1
644,6.11817689321821,0.735513222082234,1
645,6.26643614915703,0.718111521906331,1
646,5.87845963407765,0.765506659927259,1
647,6.01833913744001,0.747714593218179,1
648,5.98698543119145,0.751630357501049,1
649,6.05564741564535,0.743107993436641,0.933333333333333
650,5.95081479898499,0.756198966361304,1
651,5.67466302362758,0.792998629392329,1
652,6.64483474989522,0.677217744214175,1
653,5.98701920242099,0.751626117748264,1
654,5.66295952470502,0.794637500121352,1
655,5.8725406244857,0.766278223983184,0.933333333333333
656,5.91528581562199,0.760740924490194,1
657,6.05767067903292,0.742859795197451,1
658,5.86779440646294,0.766898034982886,1
659,6.40672749324801,0.702386671626428,1
660,6.08935062941004,0.738995054458866,1
661,6.2060390391987,0.725100176066733,1
662,6.43165681820987,0.699664196519194,1
663,6.33350787277251,0.710506735034673,1
664,5.85830598290886,0.768140143776783,1
665,5.75128194161884,0.782434254776487,1
666,5.82654866580731,0.772326853872849,1
667,5.93386782504573,0.758358651166167,1
668,6.13713142641167,0.733241589162303,1
669,6.10592333502424,0.736989273053513,1
670,6.92424342712037,0.649890496682242,1
671,5.94660797184267,0.756733926518715,1
672,5.3085058945714,0.847696148289446,1
673,6.54744440873448,0.687291058782701,1
674,5.89866532585831,0.762884441040095,1
675,5.40703731861113,0.83224874082354,1
676,6.20541407482594,0.725173202906081,1
677,6.01629698198924,0.747968395421882,0.933333333333333
678,6.02568052114836,0.746803615659066,1
679,5.99237602391505,0.750954209489006,1
680,5.47131077039221,0.822472016093763,1
681,6.03881520400715,0.745179285667486,1
682,6.33885188651982,0.709907737325379,1
683,5.71133089441426,0.787907421788684,1
684,5.81256568881065,0.77418479909184,1
685,5.63606127997357,0.798429927649953,1
686,5.76774339846753,0.780201144384411,1
687,5.73151056156262,0.785133334688148,1
688,5.63681198665104,0.798323593310685,1
689,5.76200553119545,0.780978077101287,1
690,5.64372164267935,0.797346198999218,1
691,5.92387786257675,0.759637538854085,1
692,5.96968060551952,0.75380917294626,1
693,6.30511611347501,0.713706126740918,1
694,5.85360120652499,0.768757529123074,1
695,5.96781823824313,0.754044412941899,1
696,5.76712406933342,0.780284929871488,1
697,6.16044716590762,0.730466454594942,1
698,5.71798249168682,0.786990867240744,1
699,5.84098785802839,0.770417626158012,1
700,6.42267596709491,0.700642539504516,1
701,6.02901564723875,0.746390499427709,1
702,6.27003230294523,0.717699651704539,1
703,6.06732379254327,0.741677905097218,1
704,6.18943693574157,0.727045132977165,1
705,5.85676514542619,0.768342231293711,1
706,6.04037368963656,0.74498702087267,1
707,6.60943530836648,0.680844851345125,1
708,6.3857935965248,0.704689234310507,1
709,6.06393955396238,0.742091829899516,1
710,6.21951082514288,0.723529571137393,1
711,5.78286560870915,0.778160916142143,1
712,6.14117162858177,0.732759198433154,1
713,6.3317069394474,0.710708825129663,0.933333333333333
714,6.50037681819531,0.692267560151894,1
715,6.3748816773512,0.705895454654113,1
716,5.94373071193974,0.75710024866376,1
717,6.24434097491425,0.720652510501606,1
718,6.02101423139692,0.747382388922866,1
719,6.28866769335254,0.715572871620604,1
720,6.30046880220164,0.714232566063579,1
721,6.43970394234386,0.698789888524305,1
722,5.84798893315661,0.769495300253759,1
723,6.04971444368229,0.743836761534975,1
724,6.12761062213205,0.734380866784624,1
725,5.88967764076019,0.764048607492069,1
726,6.1426464163154,0.732583270306363,1
727,5.89571297605035,0.763266464680347,1
728,5.66030591392342,0.795010034516111,1
729,6.63383042743605,0.678341125722629,1
730,6.50340367200936,0.69194536076055,1
731,5.48102214998069,0.821014744488098,1
732,6.72740534115648,0.668905732864079,1
733,6.03433903492384,0.745732046866471,1
734,6.21031358238622,0.724601091442945,1
735,6.44140473131935,0.698605379991127,1
736,6.46426640989251,0.696134675562486,1
737,6.12259383455927,0.734982610572588,1
738,5.90384546144034,0.762215073106292,1
739,5.95546858382829,0.755608049418558,1
740,5.64709165790219,0.79687036666086,1
741,5.45276510664187,0.825269365540553,1
742,5.93975721766327,0.75760672281658,0.933333333333333
743,6.53660564437703,0.688430700094479,1
744,5.96208496679982,0.754769518559109,1
745,5.95110842732815,0.756161655421282,1
746,5.80044888034368,0.775802027193001,1
747,5.86618272705089,0.767108733120267,1
748,6.12473114003664,0.734726128724906,1
749,5.5110229731327,0.816545316892775,1
750,5.95043187118587,0.756247629989786,1
751,5.951206968355,0.756149134776918,1
752,5.6114086312617,0.801937676563076,1
753,6.68128783760701,0.673522846100241,1
754,6.38223755625055,0.705081871418723,1
755,6.04892190439767,0.743934220200202,1
756,5.1468498381931,0.87432121423224,1
757,5.88011778044251,0.765290793148254,1
758,6.53112262955695,0.689008652147336,1
759,5.99595631178427,0.750505801911171,1
760,6.34675059530274,0.709024237273554,1
761,6.24549087256898,0.720519826514292,1
762,6.10149639228143,0.737523995866429,1
763,6.09575591019349,0.738218535370646,1
764,6.02454941872366,0.74694382720382,1
765,5.9571348979888,0.755396692715362,1
766,5.60712725608923,0.802550003678459,1
767,6.15907588672594,0.730629088318008,1
768,5.6469510742265,0.796890205147809,1
769,5.82366348346447,0.772709483090354,1
770,6.33587149251001,0.710241677931711,1
771,5.78327970558516,0.778105197930191,1
772,5.68609971346688,0.791403638128656,1
773,5.8985522420928,0.762899066636631,1
774,6.06075875421809,0.742481293595154,1
775,6.16060344023705,0.730447925053726,1
776,6.31785638077507,0.712266903327097,1
777,6.14302009901284,0.732538706933928,1
778,5.94254437137127,0.757251392463999,1
779,5.9761524825324,0.75299283496413,1
780,6.02360463553101,0.747060982962954,1
781,5.43921806208381,0.827324800851248,1
782,6.38070083978245,0.705251682063412,1
783,5.99429529217567,0.75071376711685,1
784,5.70910450509631,0.788214683403152,1
785,5.52493075297731,0.814489846334274,1
786,5.94527026149605,0.756904194775434,1
787,6.14435418474816,0.732379655321651,1
788,6.05866090192953,0.742738382761587,1
789,6.26224834111431,0.718591750898092,1
790,6.25109381485232,0.719874014577769,1
791,5.79999051128051,0.775863338267169,1
792,6.4161956487334,0.701350184184039,1
793,6.27996454353787,0.716564555229938,1
794,5.68217801727387,0.791949844992529,1
795,5.91432584400559,0.760864402586296,1
796,6.78790978751918,0.662943400967714,1
797,6.41111081040042,0.701906445400987,1
798,5.9559383921101,0.755548446565734,1
799,5.91443833419253,0.760849931257988,1
800,5.57024815769046,0.807863469024654,1
801,5.76998616419212,0.7798978839718,1
802,6.04286306572648,0.74468012117018,1
803,5.93091505221173,0.758736208558893,1
804,6.59034006804872,0.68281757140529,1
805,6.26054944681336,0.718786751583044,1
806,6.50165976465444,0.692130957769238,1
807,6.18953343600104,0.727033797705337,1
808,6.16776435806613,0.729599858028777,1
809,5.87187202034484,0.766365476701198,1
810,5.96925035977574,0.753863505260828,1
811,6.04136653863269,0.744864588371502,1
812,5.72264312553666,0.786349926298785,1
813,5.99163874252084,0.751046615688771,1
814,6.46553601419934,0.695997979149337,1
815,5.99559519407644,0.750551005252312,1
816,6.11812642888096,0.73551928883939,1
817,5.73680226314391,0.784409117412021,1
818,5.89741394139898,0.763046319067186,1
819,5.79325942021793,0.776764800881422,1
820,5.45314248876907,0.825212253167398,1
821,5.84481374933717,0.769913327094524,1
822,6.17256239328916,0.72903272794657,1
823,5.75987955756844,0.781266336391884,1
824,5.97903420452693,0.752629914141133,1
825,5.62365951128223,0.800190692728118,1
826,5.81256984451776,0.774184245587047,1
827,5.81963305136031,0.773244629048931,1
828,5.55776546129825,0.80967792385914,1
829,6.5202356711282,0.690159102672644,1
830,5.66444063068419,0.794429722790909,1
831,5.70755364066508,0.788428858195651,1
832,5.67679959502909,0.792700169289126,1
833,5.63246962372656,0.798939062368649,1
834,6.17914154867832,0.728256500445846,1
835,5.81983257819869,0.773218119170158,1
836,6.18258995462747,0.727850307561136,1
837,5.73777071604644,0.784276720471794,1
838,6.12207997660507,0.735044301478633,1
839,6.3171628093963,0.71234510424626,1
840,5.86380988004265,0.767419151039609,1
841,6.36510108336171,0.706980131354543,1
842,6.14648928598731,0.732125249166064,1
843,6.23864991640437,0.721309908441466,1
844,6.27546877180172,0.717077905035615,1
845,6.33776766564458,0.710029183365832,1
846,5.77378881183033,0.779384239129015,1
847,5.60333559776222,0.803093072240247,1
848,6.22741340502359,0.722611413009757,1
849,6.00784984222865,0.749020051794552,1
850,6.18711585617294,0.727317881967623,1
851,6.49683641873088,0.692644805866768,1
852,6.28683958076207,0.715780948788663,1
853,6.29137943112893,0.715264442283449,1
854,5.60537295248895,0.802801176325274,1
855,5.72432054164925,0.786119499643445,1
856,6.12186591892367,0.735070003099836,1
857,6.41277765780406,0.701724001692731,1
858,6.14856348407689,0.731878269071106,1
859,6.57196269054776,0.684726954775961,1
860,6.15950167465692,0.730578582114054,1
861,6.01391378042239,0.748264801309463,1
862,5.91344401038131,0.760977865369158,1
863,5.86702402918568,0.766998733534177,1
864,6.05352098063788,0.743369026785106,1
865,5.82024941862535,0.773162742063866,1
866,6.15532520609712,0.73107428922562,1
867,5.87837651796997,0.765517483652786,1
868,6.36247561790334,0.707271865582867,1
869,6.14662161268163,0.732109487708769,1
870,6.02429267244749,0.746975660824225,1
871,5.94325359512075,0.757161027706167,1
872,5.92337938844757,0.759701465142753,1
873,6.86083543427779,0.655896799027901,1
874,5.92566453728217,0.759408497002758,1
875,5.77660693899936,0.779004015249738,1
876,5.89782310883522,0.762993381957961,1
877,5.59901842224269,0.803712304664559,1
878,6.30417236123669,0.713812970544675,1
879,6.14337042756129,0.732496933574351,1
880,6.30168000163954,0.714095288689558,1
881,5.75050279457722,0.782540268347238,1
882,6.07556762955769,0.740671534641054,1
883,6.45528404481942,0.697103329420709,1
884,5.96859195358099,0.753946665310254,1
885,5.5610526987981,0.809199308787809,1
886,5.71163928625993,0.787864879847248,1
887,5.81054777532784,0.774453661513196,1
888,6.11444364334388,0.735962298859137,1
889,6.18994552877535,0.726985395764913,1
890,6.89140695782415,0.652987122591988,1
891,6.54208415746943,0.687854190145525,1
892,5.98507991145187,0.7518696603181,1
893,6.5800897999601,0.683881244299627,1
894,6.09919010513086,0.737802875862885,1
895,5.69412152691052,0.790288717712279,1
896,6.09688189996446,0.738082199037877,1
897,5.90658701466703,0.761861289578187,1
898,6.24219282471062,0.720900511465474,1
899,6.05236466950016,0.743511048281173,1
900,5.90456060158895,0.7621227562283,1
901,6.38488254630316,0.704789785460579,1
902,6.02757833852151,0.74656848028686,1
903,6.12600788547207,0.734573001558131,1
904,5.64623688862342,0.796991002815881,1
905,5.62692589130252,0.799726189206722,1
906,6.27042992107058,0.717654141206269,1
907,6.00783487714514,0.749021917549497,1
908,5.7887133339947,0.777374822410599,1
909,5.80172846364335,0.775630922439639,1
910,5.79222800973119,0.776903117839941,1
911,6.30052322080478,0.714226397125349,1
912,6.22934868658889,0.722386918184242,1
913,6.08399303663213,0.739645816966785,1
914,6.29763808799447,0.714553605196621,1
915,6.3579690085438,0.707773188883577,1
916,5.71230434121598,0.787773152689214,1
917,6.12533909803265,0.734653204986695,1
918,5.97282697879305,0.753412080406409,1
919,6.02173090951615,0.747293438982576,1
920,6.00834109223454,0.74895881091305,1
921,6.401793261397,0.702928041605956,1
922,5.96488331027688,0.754415428755658,1
923,5.95390549822918,0.755806420061318,1
924,5.95586985649058,0.755557140842491,1
925,6.53239136084224,0.688874831807352,1
926,6.22882023694495,0.722448205088532,1
927,5.96738598747428,0.754099032548864,1
928,5.6457806478185,0.797055408402871,1
929,5.62880427541896,0.799459313170923,1
930,5.87568581520737,0.765868043582786,1
931,5.56796720424428,0.808194415471736,1
932,5.58106787983904,0.806297306695683,1
933,5.40092735476175,0.833190247603044,1
934,5.98172330377031,0.752291567408949,1
935,5.78303042078527,0.778138739133409,1
936,6.0144113549407,0.748202897080419,1
937,5.69987366185751,0.789491182956065,1
938,5.77697074113397,0.778954957822184,1
939,6.40529707038396,0.702543527732157,1
940,6.07195690588727,0.741111979177071,1
941,6.49581461089792,0.692753760621558,1
942,5.79151792863986,0.776998371661232,1
943,5.9996954250836,0.75003807379727,1
944,6.00103461265897,0.749870695714271,1
945,5.89523832480059,0.763327918579477,1
946,5.91881205285558,0.760287699594877,1
947,5.72036523664648,0.786663056262836,0.933333333333333
948,5.76103354103818,0.781109842174095,1
949,5.51464992932053,0.816008279342304,1
950,6.4349106684323,0.699310407225328,1
951,5.94177800317977,0.757349062450971,1
952,6.58451377449795,0.683421761137269,1
953,5.98679043377827,0.751654839062079,1
954,6.02691582904665,0.746650546920251,1
955,5.58842383698217,0.805235989836817,1
956,6.42698011424962,0.700173319351462,1
957,5.79908419936358,0.775984594342302,1
958,5.76446151655073,0.780645336442919,1
959,6.06596446688786,0.741844108148679,0.933333333333333
960,5.87022718580243,0.766580211901096,1
961,6.15397115646136,0.731235146475334,1
962,5.58030820026408,0.806407072603454,1
963,5.97384886240144,0.753283202111517,1
964,6.43632619002346,0.699156610020039,1
965,6.2340539319348,0.721841685864816,1
966,6.28446620836378,0.716051268445219,1
967,5.61614629645018,0.801261178478262,1
968,6.18554579238248,0.727502495501976,1
969,6.0796613295403,0.740172808333101,1
970,5.90086565322529,0.762599975063048,1
971,5.97426859789883,0.7532302785286,1
972,6.14059452868927,0.732828063956299,1
973,6.3529352668451,0.708333992238949,1
974,5.80004297478583,0.775856320300139,1
975,5.71232832682283,0.787769844893156,1
976,6.24354154111189,0.720744784089098,1
977,5.62614866504184,0.799836667658787,1
978,5.82670403469979,0.772306259799904,1
979,6.04330350074716,0.744625848998589,1
980,6.03920118465561,0.745131659371373,1
981,6.63165682695614,0.678563459693594,1
982,6.3856606969331,0.704703900437625,1
983,5.6554678171511,0.795690143678838,1
984,5.8036886116229,0.775368959490343,1
985,5.99154569975615,0.751058278698123,1
986,6.18341078117786,0.72775368793189,1
987,6.37550038650119,0.705826951171993,1
988,5.7894279795799,0.777278863451123,1
989,6.16111399231904,0.730387395138294,1
990,6.14899957653873,0.731826363620121,1
991,6.56672400030041,0.685273204689909,1
992,5.28417407404147,0.851599500119853,1
993,5.91243548434258,0.761107670758858,1
994,6.17950935321767,0.728213154602129,1
995,5.58565877795074,0.805634604420099,1
996,6.13672801684169,0.733289790202557,1
997,5.85381699879536,0.768729190018418,1
998,5.9496794368697,0.756343269876667,1
999,5.55430725537185,0.810182043070776,1
1000,6.01061377840677,0.748675620477616,1
